0.3000	0.0750	10.0000
0.3000	0.1500	10.0000
0.3000	0.2250	10.0000
0.3000	0.3000	10.0000
0.2250	0.0750	10.0000
0.2250	0.1500	10.0000
0.2250	0.2250	10.0000
0.2250	0.3000	10.0000
0.1500	0.0750	10.0000
0.1500	0.1500	10.0000
0.1500	0.2250	10.0000
0.1500	0.3000	10.0000
0.0750	0.0750	10.0000
0.0750	0.1500	10.0000
0.0750	0.2250	10.0000
0.0750	0.3000	10.0000
