9.4892	1.3941	1.3963
9.4856	1.3207	1.3964
9.4829	1.2451	1.4064
9.4791	1.1681	1.4052
9.4871	1.3926	1.3316
9.4842	1.3205	1.3309
9.4815	1.244	1.3342
9.4769	1.1704	1.3312
9.4848	1.3948	1.2584
9.4822	1.3205	1.258
9.4782	1.2468	1.2581
9.4751	1.1718	1.2566
9.483	1.3954	1.1832
9.4797	1.3228	1.1829
9.4767	1.247	1.1818
9.472	1.1721	1.1802
