1.0073	0.1461	-0.0052
-0.2146	-1.329	-0.0072
3.6049	-4.0875	-0.0193
4.2482	-3.5132	-0.018
3.4288	-3.291	-0.0152
4.5316	-4.5752	1.0629
4.6415	-4.0672	1.0713
4.5881	-4.3204	0.5951
3.732	-4.7659	0.6121
4.0536	-4.8322	1.0978
3.3488	-4.6857	1.3114
1.3488	-1.6857	0.7011
2.3488	-3.6857	1.5501
1.1348	-2.6857	1.6601
1.5142	-1.1511	1.8111
3.0314	-5.6857	0.6231
